scriptName,time,crash,errorMessage
"chebfun/tests/chebfun3/test_emptyObjects.m",2.3393779,1,Unrecognized function or variable 'chebfun3'.
"chebfun/tests/chebfun3/test_fold_unfold.m",2.645813,1,Unable to resolve the name 'chebfun3.unfold'.
"chebfun/tests/chebfun3/test_isequal.m",2.5922089,1,Undefined function 'chebfun3' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3/test_isreal.m",2.6371681,1,Undefined function 'chebfun3' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3/test_iszero.m",2.7786296,1,Undefined function 'chebfun3' for input arguments of type 'double'.
"chebfun/tests/chebfun3/test_ndf.m",2.5510749,1,Unrecognized function or variable 'chebfun3'.
"chebfun/tests/chebfun3/test_plotting.m",2.7122517,1,Undefined function 'chebfun3' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3/test_rank.m",2.9405471,1,Undefined function 'chebfun3' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3t/test_ndf.m",2.353976,1,Unrecognized function or variable 'chebfun3t'.
"chebfun/tests/chebfun3v/test_empty.m",2.521035,1,Unrecognized function or variable 'chebfun3v'.
"chebfun/tests/chebfun3v/test_isreal.m",1.8465875,1,Undefined function 'chebfun3v' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3v/test_quiver3.m",1.0987358,1,Undefined function 'chebfun3v' for input arguments of type 'function_handle'.
"chebfun/tests/chebfun3v/test_size.m",1.9173747,1,Undefined function 'chebfun3v' for input arguments of type 'function_handle'.
"chebfun/tests/chebop/test_vectorizeOp.m",2.0017999,1,Undefined function 'chebfun' for input arguments of type 'function_handle'.
"chebfun/tests/chebpref/test_chebfunpref.m",1.5409401,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/chebpref/test_cheboppref.m",1.4290669,1,Unrecognized function or variable 'cheboppref'.
"chebfun/tests/diskfun/test_BMCsvd.m",1.7093889,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_Poisson.m",2.4404279,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_abs.m",2.4377633,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_biharm.m",2.2907659,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_cdr.m",2.6974096,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_coeffs2.m",2.3822114,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_coeffs2diskfun.m",2.5917045,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_constructor.m",2.7637505,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_curl.m",2.4304412,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_diag.m",2.5010399,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_diff.m",2.511793,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_feval.m",2.3946253,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_flipshiftrotate.m",2.9877609,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_grad.m",2.3966462,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_harmonic.m",2.5971892,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_helmholtz.m",2.5472026,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_inherited.m",2.6296306,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_integral.m",2.4399148,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_integral2.m",2.3379775,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_isempty.m",2.5024227,1,Unrecognized function or variable 'diskfun'.
"chebfun/tests/diskfun/test_iszero.m",2.6419333,1,Undefined function 'diskfun' for input arguments of type 'function_handle'.
"chebfun/tests/diskfun/test_laplacian.m",2.6420724,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_mean.m",2.499213,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_median.m",2.3482782,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_norm.m",2.3311674,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_partitionCombine.m",2.2974249,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_plus.m",2.3289402,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_power.m",2.4836816,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_projection.m",2.3794056,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_rank.m",2.3602052,1,Undefined function 'diskfun' for input arguments of type 'function_handle'.
"chebfun/tests/diskfun/test_sample.m",2.5800662,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_sum.m",2.4917358,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_sum2.m",2.5060288,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_svd.m",2.3286592,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_times.m",2.2977874,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfun/test_vertcat.m",2.2552816,1,Undefined function 'diskfun' for input arguments of type 'function_handle'.
"chebfun/tests/diskfunv/test_constructor.m",2.3434273,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_cross.m",2.4443735,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_curl.m",2.4724673,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_diff.m",2.2333525,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_div.m",2.2854654,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_dot.m",2.2309029,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_empty.m",2.3034149,1,Unrecognized function or variable 'diskfunv'.
"chebfun/tests/diskfunv/test_feval.m",2.2569051,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_jacobian.m",2.466677,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_transpose.m",2.3401305,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/diskfunv/test_vectorRelations.m",2.2874612,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/linop/test_eigs.m",2.490011,1,Unable to resolve the name 'operatorBlock.diff'.
"chebfun/tests/misc/test_jac2jac.m",2.46067,1,"The current random number generator is the legacy generator.  This is because you have executed a command such as rand('state',0), which activates MATLAB's legacy random number behavior.  You may not use RNG to reseed the legacy random number generator.

Use rng('default') to reinitialize the random number generator to its startup configuration, or call RNG using a specific generator type, such as rng(seed,'twister')."
"chebfun/tests/spherefun/test_BMCsvd.m",2.2209559,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_HelmholtzSolver.m",2.1586479,1,Unable to resolve the name 'spherefun.sphharm'.
"chebfun/tests/spherefun/test_Poisson.m",2.3143985,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_abs.m",2.3098842,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_biharm.m",2.5689986,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_cdr.m",2.3390922,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_coeffs2.m",2.3390267,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_constructor.m",2.2413717,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_curl.m",2.3880404,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_diff.m",2.2250401,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_feval.m",2.2403843,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_gaussfilt.m",2.3182935,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_grad.m",2.3726213,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_inherited.m",2.2039109,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_isempty.m",2.306701,1,Unrecognized function or variable 'spherefun'.
"chebfun/tests/spherefun/test_iszero.m",2.1849622,1,Undefined function 'spherefun' for input arguments of type 'function_handle'.
"chebfun/tests/spherefun/test_laplacian.m",2.2486199,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_norm.m",2.5653085,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_partitionCombine.m",2.4380687,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_plus.m",2.3139311,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_power.m",2.253207,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_projection.m",2.1989937,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_sample.m",2.3041089,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_sphharm.m",2.2629344,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_sum2.m",2.1514042,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_svd.m",2.2081388,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_times.m",2.1347636,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefun/test_vertcat.m",2.2755008,1,Undefined function 'spherefun' for input arguments of type 'function_handle'.
"chebfun/tests/spherefunv/test_constructor.m",2.470651,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_cross.m",2.5999347,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_curl.m",2.0960224,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_div.m",2.2416462,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_dot.m",2.1583256,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_empty.m",2.4131917,1,Unrecognized function or variable 'spherefunv'.
"chebfun/tests/spherefunv/test_feval.m",2.4963064,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_helmholtzdecomp.m",2.5462385,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_tangentnormal.m",2.2515979,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_transpose.m",2.3307289,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_vectorRelations.m",2.5278081,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spherefunv/test_vort.m",2.198075,1,Unrecognized function or variable 'chebfunpref'.
"chebfun/tests/spinop/test_spin.m",2.3062876,1,Undefined function 'spinop' for input arguments of type 'char'.
"chebfun/tests/spinop/test_spinop.m",2.3248974,1,Undefined function 'spinop' for input arguments of type 'char'.
"chebfun/tests/spinop2/test_spin2.m",2.3497397,1,Undefined function 'spinop2' for input arguments of type 'char'.
"chebfun/tests/spinop2/test_spinop2.m",2.5524152,1,Undefined function 'spinop2' for input arguments of type 'char'.
"chebfun/tests/spinop3/test_spin3.m",2.2178164,1,Undefined function 'spinop3' for input arguments of type 'char'.
"chebfun/tests/spinop3/test_spinop3.m",2.2351029,1,Undefined function 'spinop3' for input arguments of type 'char'.
"chebfun/tests/spinopsphere/test_spinopsphere.m",2.304649,1,Undefined function 'spinopsphere' for input arguments of type 'char'.
"chebfun/tests/spinopsphere/test_spinsphere.m",2.5650667,1,Undefined function 'spinopsphere' for input arguments of type 'char'.
"chebfun/tests/spinpref/test_spinpref.m",2.5143388,1,Undefined function 'spinpref' for input arguments of type 'char'.
"chebfun/tests/spinpref2/test_spinpref2.m",2.6171601,1,Undefined function 'spinpref2' for input arguments of type 'char'.
"chebfun/tests/spinpref3/test_spinpref3.m",2.2135687,1,Undefined function 'spinpref3' for input arguments of type 'char'.
"chebfun/tests/spinprefsphere/test_spinprefsphere.m",2.8882238,1,Undefined function 'spinprefsphere' for input arguments of type 'char'.
"chebfun/tests/spinscheme/test_phiFun.m",2.7626765,1,Unable to resolve the name 'expinteg.phiFun'.
"chebfun/tests/spinscheme/test_startMultistep.m",2.5286643,1,Undefined function 'spinop' for input arguments of type 'char'.
"chebfun/tests/treeVar/test_toFirstOrder.m",2.6810807,1,Undefined function 'chebfun' for input arguments of type 'function_handle'.
"cnn-for-image-retrieval/compute_MAP.m",0.1676411,1,Unable to find file or directory 'feat4096Norml.mat'.
"cnn-for-image-retrieval/extractCNN.m",0.7896347,1,Unable to find file or directory 'imagenet-vgg-f.mat'.
"cnn-for-image-retrieval/queryInDatabaseDemo.m",0.1433742,1,Unable to find file or directory 'feat4096Norml.mat'.
"cnn-for-image-retrieval/matconvnet-1.0-beta17/examples/imagenet/cnn_imagenet_camdemo.m",0.8391671,1,Undefined function 'webcam' for input arguments of type 'double'.
"cnn-for-image-retrieval/matconvnet-1.0-beta17/examples/imagenet/cnn_imagenet_googlenet.m",0.0563351,1,Unable to change current folder to 'C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\examples\imagenet\matlab' (Name is nonexistent or not a folder).
"cnn-for-image-retrieval/matconvnet-1.0-beta17/examples/imagenet/cnn_imagenet_minimal.m",17.6885571,1,Execution of script vl_nnconv as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\matlab\vl_nnconv.m
"cnn-for-image-retrieval/matconvnet-1.0-beta17/examples/mnist/cnn_mnist_experiments.m",7.7094414,1,Execution of script vl_nnconv as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\matlab\vl_nnconv.m
"cnn-for-image-retrieval/matconvnet-1.0-beta17/examples/vggfaces/cnn_vgg_faces.m",0.0317589,1,Unable to change current folder to 'C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\examples\vggfaces\matlab' (Name is nonexistent or not a folder).
"cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/vl_setupnn.m",0.636925,0,
"cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/xtest/vl_bench_imreadjpeg.m",0.0080339,1,Execution of script vl_imreadjpeg as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\matlab\vl_imreadjpeg.m
"cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/xtest/vl_test_bnorm.m",0.4096066,1,Execution of script vl_nnbnorm as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\matlab\vl_nnbnorm.m
"cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/xtest/vl_test_economic_relu.m",0.0801773,1,"Unrecognized field name ""weights""."
"cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/xtest/vl_test_gpureset.m",15.9849392,1,Execution of script vl_nnconv as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta17\matlab\vl_nnconv.m
"cnn-for-image-retrieval/matconvnet-1.0-beta17/utils/evaluate_ref_models.m",0.7045145,1,Make sure that ILSVRC data is correctly installed in data\imagenet12-ram
"cnn-for-image-retrieval/matconvnet-1.0-beta17/utils/test_examples.m",0.2702078,1,Undefined function 'cnn_mnist' for input arguments of type 'struct'.
"cnn-for-image-retrieval/matconvnet-1.0-beta17/utils/tidy_ref_models.m",0.5396949,1,Unable to find file or directory 'data\models\imagenet-matconvnet-alex.mat'.
"cnn-for-image-retrieval/matconvnet-1.0-beta18/examples/imagenet/cnn_imagenet_camdemo.m",0.6878331,1,Undefined function 'webcam' for input arguments of type 'double'.
"cnn-for-image-retrieval/matconvnet-1.0-beta18/examples/imagenet/cnn_imagenet_googlenet.m",0.0437917,1,Unable to change current folder to 'C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta18\examples\imagenet\matlab' (Name is nonexistent or not a folder).
"cnn-for-image-retrieval/matconvnet-1.0-beta18/examples/imagenet/cnn_imagenet_minimal.m",2.2320581,1,Execution of script vl_nnconv as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta18\matlab\vl_nnconv.m
"cnn-for-image-retrieval/matconvnet-1.0-beta18/examples/mnist/cnn_mnist_experiments.m",0.7565453,1,Uknown parameter 'useBnorm'
"cnn-for-image-retrieval/matconvnet-1.0-beta18/examples/vggfaces/cnn_vgg_faces.m",0.0420829,1,Unable to change current folder to 'C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta18\examples\vggfaces\matlab' (Name is nonexistent or not a folder).
"cnn-for-image-retrieval/matconvnet-1.0-beta18/matlab/vl_setupnn.m",0.5275077,0,
"cnn-for-image-retrieval/matconvnet-1.0-beta18/matlab/xtest/vl_bench_imreadjpeg.m",0.0068927,1,Execution of script vl_imreadjpeg as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta18\matlab\vl_imreadjpeg.m
"cnn-for-image-retrieval/matconvnet-1.0-beta18/matlab/xtest/vl_test_bnorm.m",0.0765403,1,Execution of script vl_nnbnorm as a function is not supported:
C:\work\EnergyMeasuring4SciModels\sampling\repos_projects_filtered_top100stars\cnn-for-image-retrieval\matconvnet-1.0-beta18\matlab\vl_nnbnorm.m
