csvFile,rowNumber,sameOutput,sameData,sameResults,runTime,runTimeAI,FilePath
mixtral,16,0,1,0,181.2048333,2.1628948,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/crossvalind_lvq.m
mixtral,17,0,1,0,6.4564746,0.6553204,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/test.m
mixtral,18,1,1,1,0.8131663,0.8577343,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例23 小波神经网络的时间序列预测-短时交通流量预测/wavenn.m
mixtral,19,1,1,1,2.2742929,1.9843323,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例24 模糊神经网络的预测算法-嘉陵江水质评价/FuzzyNet.m
mixtral,20,0,1,0,2.441652,0.7559445,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例25 广义神经网络的聚类算法-网络入侵聚类/FCMGRNN.m
mixtral,21,1,1,0,10.0354978,10.120127,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例3 遗传算法优化BP神经网络-非线性函数拟合/Genetic.m
mixtral,22,1,1,1,11.5285661,9.6662596,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例5 基于BP_Adaboost的强分类器设计-公司财务预警建模/Bp_Ada_Fore.m
mixtral,23,1,1,1,1.2451779,0.968765,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例9 离散Hopfield神经网络的联想记忆—数字识别/chapter9.m
mixtral,24,1,1,1,0.7300277,0.6367924,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例9 离散Hopfield神经网络的联想记忆—数字识别/waiji.m
mixtral,25,1,0,1,4.2382365,2.5022829,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/遗传算法/TSP(GA)/main.m
mixtral,26,0,1,0,3.4883406,0.0648153,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter12 免疫优化算法在物流配送中心选址中的应用/main.m
mixtral,27,1,1,0,7.4759293,7.5973866,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter17 基于PSO工具箱的函数寻优算法/testfunctions/main.m
mixtral,28,1,1,0,1.9521903,2.2556791,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter18 基于鱼群算法的函数寻优算法/example1/example1.m
mixtral,29,0,1,0,2.0444669,1.3858645,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter18 基于鱼群算法的函数寻优算法/example2/example2.m
mixtral,30,0,1,0,0.8133057,0.1353396,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例1/Genetic.m
mixtral,31,1,1,0,4.934853,6.228716,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例1非线性/main.m
mixtral,32,0,1,0,0.6681299,0.6110988,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例2/Genetic.m
mixtral,33,0,1,0,6.3132322,0.1188083,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例2非线性/Genetic.m
mixtral,34,0,1,0,0.657692,0.1178998,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例3/Genetic.m
mixtral,35,1,1,1,20.3528572,0.2387471,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter21 模拟退火算法工具箱及应用/my_first_SA_run.m
mixtral,36,0,1,0,2.3708983,0.126125,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter22 蚁群算法的优化计算——旅行商问题（TSP）优化/main.m
mixtral,37,1,1,1,0.9455549,1.020134,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter23 基于蚁群算法的二维路径规划算法/main.m
mixtral,38,0,1,0,1.2708811,0.162641,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter24 基于蚁群算法的三维路径规划算法/main.m
mixtral,39,1,1,0,9.5634194,5.7658133,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter25 有导师学习神经网络的回归拟合——基于近红外光谱的汽油辛烷值预测/main.m
mixtral,40,0,1,0,3.1017098,0.4983282,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter26 有导师学习神经网络的分类——￥尾花种类识别/main.m
mixtral,41,1,1,0,7.065284,6.2658461,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter27 无导师学习神经网络的分类——矿井突水水源判别/main.m
mixtral,42,1,1,0,1.8863,1.3954569,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter30 极限学习机的回归拟合及分类——对比实验研究/main.m
mixtral,43,1,1,0,200.4864355,139.3720429,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter5 基于遗传算法的LQR控制器优化设计/GA_LQR_run.m
mixtral,44,0,1,0,13.7499822,0.1447331,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter6 遗传算法工具箱详解及应用/GA_demo_run.m
mixtral,45,0,1,0,0.672547,0.0708703,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter8 基于量子遗传算法的函数寻优算法/QuantumMain.m
mixtral,46,1,1,1,5.2772143,0.9715113,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter9 基于遗传算法的多目标优化算法/my_first_multi_run.m
mixtral,47,1,1,1,0.8713387,0.5810257,Algorithms_MathModels/RegressionAnalysis回归分析/unlinear_regression.m
mixtral,48,0,1,0,2.8618262,0.2208499,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter1/BPDLX.m
mixtral,49,0,1,0,2.0614807,0.1181866,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter1/chapter1_1.m
mixtral,50,1,1,0,2.8216863,2.6338241,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter10/chapter10.m
mixtral,51,0,1,0,0.5242125,0.2120405,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter11/main.m
mixtral,52,0,1,0,3.7733564,0.0982225,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter16/chapter16.m
mixtral,53,1,1,0,4.5906932,3.3839695,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/chapter22_bp.m
mixtral,54,0,1,0,5.081215,0.9618756,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/chapter22_lvq.m
mixtral,55,0,1,0,212.4568828,2.4769499,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/crossvalind_lvq.m
mixtral,56,0,1,0,6.3027186,0.5076985,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/test.m
mixtral,57,0,1,0,2.1806582,0.1523739,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter24/FuzzyNet.m
mixtral,58,0,1,0,1.9095583,0.5212592,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter25/FCMGRNN.m
mixtral,59,1,0,0,5.4343424,5.7185617,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter4/BP.m
mixtral,60,1,1,0,21.4856013,19.9543117,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter4/Genetic.m
mixtral,61,0,1,0,13.8979265,0.0767708,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter5/Bp_Ada_Fore.m
mixtral,62,0,1,0,1.6847108,0.4929881,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter9/chapter9.m
mixtral,63,1,1,1,0.8036804,0.5436964,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter9/waiji.m
mixtral,64,1,1,1,0.7960614,0.7796535,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_1.m
mixtral,65,1,1,0,0.2235004,0.1462517,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_11.m
mixtral,66,0,1,0,1.4304247,0.3410256,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_12.m
mixtral,67,0,1,0,2.1520434,0.5347333,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_13.m
mixtral,68,1,1,0,0.2752703,0.1633933,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_14.m
mixtral,69,0,1,0,0.8842736,0.1118445,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_2.m
mixtral,70,1,1,1,2.4364268,1.9938367,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_3.m
mixtral,71,1,1,1,2.3795497,2.2125006,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_4.m
mixtral,72,1,1,1,0.7459929,0.6529379,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_8.m
mixtral,73,0,1,0,2.1794939,0.1543422,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_18.m
mixtral,74,0,1,0,1.2609565,0.0858091,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_5.m
mixtral,75,0,1,0,2.3023039,1.9319128,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_9.m
mixtral,76,1,1,1,3.8615157,1.2651317,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_10.m
mixtral,77,1,1,0,0.2055972,0.1549893,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_11.m
mixtral,78,0,1,0,0.73215,0.0893803,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_2.m
mixtral,79,0,1,0,0.4915352,0.0834624,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_3.m
mixtral,80,0,1,0,1.1374436,0.1050415,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_7.m
mixtral,81,0,1,0,0.8118407,0.0822279,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_8.m
mixtral,82,1,1,1,0.8732949,0.8193814,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_9.m
mixtral,83,0,1,0,0.6569004,0.0875171,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/Untitled.m
mixtral,84,1,1,1,0.76464,0.5660976,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_05.m
mixtral,85,0,1,0,0.7391797,0.0927884,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_07.m
mixtral,86,1,1,1,1.3578934,1.2339967,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_10.m
mixtral,87,1,1,1,1.0105716,0.9272402,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_11.m
mixtral,88,1,1,1,1.5539124,1.4418914,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_16.m
mixtral,89,1,1,1,1.1334644,1.0523158,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_17.m
mixtral,90,0,1,0,1.3193189,0.080528,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_18.m
mixtral,91,0,1,0,1.4224391,0.0786895,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_19.m
mixtral,92,0,1,0,1.23035,0.0897023,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_20.m
mixtral,93,1,1,1,0.85405,0.7961849,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_22.m
mixtral,94,1,1,1,1.7408632,1.0590445,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_29.m
mixtral,95,0,1,0,1.3878964,0.7973125,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap6/chap6_16.m
mixtral,96,1,1,0,1.0380755,0.3593099,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第10章 随机神经网络/example10_1.m
mixtral,97,0,1,0,0.9705436,0.0501267,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第10章 随机神经网络/sa_tsp.m
mixtral,98,1,1,0,10.6528969,6.3474221,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/Elman网络预测上证股市开盘价/elm_stockpredict.m
mixtral,99,1,1,0,5.9867775,5.8475649,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/Elman网络预测上证股市开盘价/elman_stock.m
mixtral,100,1,1,0,2.653599,2.5840988,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/基于概率神经网络的手写体数字识别/digital_rec.m
mixtral,101,1,1,0,1.9505354,0.608314,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第2章 MATLAB快速入门/code/chapter_2_3_5/use_d_func.m
mixtral,102,1,1,1,0.9944521,0.9659259,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/curve_filt_newrb_sim.m
mixtral,103,1,1,1,0.498584,0.4815414,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/grnn_test.m
mixtral,104,0,1,0,0.2739255,0.2499882,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/pnn_test.m
mixtral,105,1,1,0,0.9930939,0.9296126,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/pnn_test2.m
mixtral,106,1,1,0,1.4402922,1.3669618,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第9章 反馈神经网络/bsb_test.m
mixtral,107,1,1,1,1.1304084,1.0794247,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第9章 反馈神经网络/elman_stockTest.m
mixtral,108,1,1,1,1.1817123,0.8790908,Algorithms_MathModels/《基于MATLAB的高等数学问题求解》 随书附带源程序/CH07/bisect_demo.m
mixtral,109,0,1,0,2.3074021,0.8385733,CAM/demo.m
mixtral,110,0,1,1,0.248349,0.1724692,Coursera-Machine-Learning-Stanford/Week 7/Programming Assignment/machine-learning-ex6/ex6/getVocabList.m
mixtral,111,0,1,0,0.253276,0.1520234,Coursera-Machine-Learning-Stanford/Week 9/Programming Assignment/machine-learning-ex8/ex8/loadMovieList.m
mixtral,112,1,1,1,0.4659234,0.3946445,DeepLearnToolbox/tests/runalltests.m
mixtral,113,1,1,1,0.1660316,0.1547397,DeepLearnToolbox/util/myOctaveVersion.m
mixtral,114,1,0,1,170.0733606,168.0208574,DnCNN/TrainingCodes/DnCNN_TrainingCodes_v1.0/data/GenerateData_model_64_25_Res_Bnorm_Adam.m
mixtral,115,1,0,0,0.1967668,0.1436954,DnCNN/TrainingCodes/DnCNN_TrainingCodes_v1.1/data/GenerateTrainingPatches.m
mixtral,116,1,0,1,3.0990175,0.3976951,DnCNN/utilities/Merge_Bnorm_Demo.m
mixtral,117,1,1,1,2.2644763,2.1693535,FaceVerification/dataset/LFW/getlfwPairs.m
mixtral,118,0,1,0,55.2850012,0.1019532,Gait-Tracking-With-x-IMU/Gait Tracking With x-IMU/Script.m
mixtral,119,0,1,0,0.1599179,0.1351675,Gait-Tracking-With-x-IMU/Gait Tracking With x-IMU/Quaternions/TestScript.m
mixtral,120,0,0,0,98.5782072,0.3298876,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Multi_Algorithm.m
mixtral,121,0,0,0,12.1055882,0.2895212,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Single_Algorithm.m
mixtral,122,1,1,1,0.9738661,0.9824619,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Single_Image.m
mixtral,123,0,1,0,0.42941,0.178445,Image-Harmonization-Dataset-iHarmony4/Lalonde and Efros/colorStatistics/3rd_party/emd/demo_emd.m
mixtral,124,0,1,0,3.6301568,1.8269246,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/NFLIS.m
mixtral,125,1,1,1,0.3898658,0.3024904,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/loading.m
mixtral,126,1,0,1,1.8781387,1.5975937,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/uscities.m
mixtral,127,0,1,0,6.714698,0.2455417,MIMO_OFDM/第10章 天线分集与空时编码技术/Alamouti空时块码/Alamouti_scheme.m
mixtral,128,1,1,1,8.9157913,9.2309019,MIMO_OFDM/第10章 天线分集与空时编码技术/瑞利衰落信道下MRC性能/MRC_scheme.m
mixtral,129,0,1,0,24.7521774,0.2779793,MIMO_OFDM/第10章 天线分集与空时编码技术/空时格码/STTC_simulation.m
mixtral,130,0,1,0,1.4686898,0.3076156,MIMO_OFDM/第12章 在发射端利用信道状态信息/天线选择技术/MIMO_channel_cap_ant_sel_optimal.m
mixtral,131,1,1,1,1.1341563,0.6704386,MIMO_OFDM/第12章 在发射端利用信道状态信息/天线选择技术/MIMO_channel_cap_ant_sel_subopt.m
mixtral,132,1,1,1,1.1282813,1.1242098,MIMO_OFDM/第1章 无线信道：传播和衰落/瑞利衰落和莱斯衰落信道模型/plot_Ray_Ric_channel.m
mixtral,133,1,1,1,1.4499402,1.6509899,MIMO_OFDM/第1章 无线信道：传播和衰落/自由空间路径损耗/plot_PL_general.m
mixtral,134,1,1,1,1.5425568,1.4951823,MIMO_OFDM/第2章 SISO信道模型/2径信道模型和指数信道模型/plot_2ray_exp_model.m
mixtral,135,0,1,0,1.5626322,0.0947635,MIMO_OFDM/第2章 SISO信道模型/FWGN信道模型/plot_FWGN.m
mixtral,136,0,1,0,1.2860379,0.1005897,MIMO_OFDM/第2章 SISO信道模型/IEEE802.11信道模型/plot_IEEE80211_model.m
mixtral,137,1,1,1,55.8119212,69.6309807,MIMO_OFDM/第2章 SISO信道模型/Jakes模型/plot_Jakes_model.m
mixtral,138,1,1,1,2.7762477,1.9453037,MIMO_OFDM/第2章 SISO信道模型/SUI信道模型/plot_SUI_channel.m
mixtral,139,1,1,1,2.5002844,2.5421277,MIMO_OFDM/第2章 SISO信道模型/Saleh-Valenzuela信道模型/plot_SV_model_ct.m
mixtral,140,1,1,1,0.5058151,0.4726963,MIMO_OFDM/第2章 SISO信道模型/射线信道模型/plot_ray_fading.m
mixtral,141,0,1,0,1.3382584,0.1173251,MIMO_OFDM/第2章 SISO信道模型/改进FWGN信道模型/plot_modeified_FWGN.m
mixtral,142,1,1,0,1.0933179,1.067699,MIMO_OFDM/第4章 OFDM概述/检验正交性/test_orthogonality.m
mixtral,143,0,1,0,1.0473666,0.1575568,MIMO_OFDM/第5章 CFO估计技术/CFO_estimation.m
mixtral,144,1,1,0,0.574264,0.5962585,MIMO_OFDM/第7章 PAPR/Chu序列和IEEE802.16e前导的PAPR/PAPR_of_Chu.m
mixtral,145,0,1,0,1.3561805,0.4489117,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_CDF.m
mixtral,146,0,1,0,1.0901403,0.2095889,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_Correlation.m
mixtral,147,0,1,0,0.857526,0.1931919,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_vs_SNR.m
mixtral,148,0,1,1,0.1512532,0.1185548,Machine-Learning-homework/machine-learning-ex6/ex6/getVocabList.m
mixtral,149,0,1,1,0.1659889,0.1291304,Machine-Learning-homework/machine-learning-ex8/ex8/loadMovieList.m
mixtral,150,1,1,1,1.1145468,0.9486568,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/Ratio.m
mixtral,151,0,1,0,1.0911274,0.1495886,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/account1.m
mixtral,152,1,1,1,0.9980643,0.9519109,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/account2.m
